review_id,review_title,review_comment,review_star_rating,review_link,review_author_id,review_author,review_author_url,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,helpful_vote_statement,reviewed_product_asin,is_vine
GUQHBC9LQUSZYL6,Highly Recommend,I am extremely happy with this purchase. The quality is fantastic and it works perfectly.,5,https://www.amazon.com/gp/customer-reviews/6MROL01P9V2L85F,Y4MNPJWCAYKC6JU,John Doe,https://www.amazon.com/gp/profile/amzn1.account.IQG5QKNTXTZCAH9,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 26, 2025",False,,LUP25DHG7V,False
7YVPJTA0F6FMDT9,The phone in good and work amazing too,back camera is extremely shaky from day one and every day in between a year and a half later. everything else is good,5,https://www.amazon.com/gp/customer-reviews/0ZD5BWCZXH13OU6,ARVRY7DL1X6S64S,John Doe,https://www.amazon.com/gp/profile/amzn1.account.ZWS0VVUHLXCTR70,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 12, 2025",False,,1B79D787AN,True
9U6CFTQ0B2SLBK6,Probably should have gotten the warranty,Poor quality and bad performance. Very unhappy with this purchase.,5,https://www.amazon.com/gp/customer-reviews/0BT2YMSKC36QTDF,9DF3P0VNLDDPWTJ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.L0H85VX3TC39WWW,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 04, 2025",False,,AHQEHDH2NQ,True
2WW30KZXLH6JAKE,If I can do it you can do it!,The color is completely different from the pictures. Misleading.,4,https://www.amazon.com/gp/customer-reviews/L1KKA2XKAGA3F52,2TQP6ZZR5TA7BBX,John Doe,https://www.amazon.com/gp/profile/amzn1.account.6TM5TL4JUOS9LU6,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 01, 2025",True,,H5BIY1XXUX,False
MBKEM2L5V5JC3YQ,Solid Device,The color is completely different from the pictures. Misleading.,4,https://www.amazon.com/gp/customer-reviews/TXU5JG87JT8DYLM,9CXB35VGS74I3U4,John Doe,https://www.amazon.com/gp/profile/amzn1.account.7QKQH17KW03UIJ5,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 03, 2025",True,,66GFMZL5UX,True
RGHQXWXBI9SYDVS,Just what I expected,The color is completely different from the pictures. Misleading.,5,https://www.amazon.com/gp/customer-reviews/6FMPY14H5UV36UI,A6AH31U407G88YO,John Doe,https://www.amazon.com/gp/profile/amzn1.account.VIQOI2O6EXNCNWB,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 26, 2025",False,,77HZR2Z1GR,True
6CFZPHZGQWRU4NP,Check to make sure everything works before shipping.,Poor quality and bad performance. Very unhappy with this purchase.,5,https://www.amazon.com/gp/customer-reviews/3MXMQL98ESBNGDU,UJP4SXXNO3I5D0J,John Doe,https://www.amazon.com/gp/profile/amzn1.account.85RUEEPD5YUXR6N,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 28, 2025",False,,3TQXHT1TJP,False
QQWFNT7G58H4IBW,Disappointed,"The quality is average for the price. Not great, but not terrible.",3,https://www.amazon.com/gp/customer-reviews/RQ3HVLORPIKOM4F,91283O4CI2MDYFT,John Doe,https://www.amazon.com/gp/profile/amzn1.account.8WY7YUFH7YZ6Y18,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 08, 2025",True,,NE13AOTCKW,False
YNF4UCEVA48KWCJ,Perfect!,I am extremely happy with this purchase. The quality is fantastic and it works perfectly.,5,https://www.amazon.com/gp/customer-reviews/NUE1WNN5VTWQHO3,H7CLF4D0T6I99ZJ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.NMTGKVM8G5C92P2,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 01, 2025",True,,RA7L927P3G,False
U2HOBPNMFV1WDC9,"Don’t stress, it’s actually worth it. Not stolen either😂😂","Great purchase, and the customer service was outstanding. Thank you!",2,https://www.amazon.com/gp/customer-reviews/N7LW1HLH9RPGVN6,PN85DT4338HRIQ5,John Doe,https://www.amazon.com/gp/profile/amzn1.account.E8ESHN0W386C9DM,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 03, 2025",False,,MY7SGFPCZJ,True
DWOTMTCS8OELV1Q,EXCELLENT PHONE & BEYOND AMAZING SELLER/CUSTOMER SERVICE!!!,"Llego en muy buen estado , aunque se tuvo que cambiar la batería",5,https://www.amazon.com/gp/customer-reviews/I8X45DY5JLYB8N6,QXQN88OVPLGVVJL,John Doe,https://www.amazon.com/gp/profile/amzn1.account.D6WAZ0UZ2BHZ0WY,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 07, 2025",True,,FDZHZ2FCFR,False
5WASGPJV8PJFODE,Could be better,the iPhone is great it work and its real but the sad part that the phone turned black after 15 days. i dont have a picture because I returned it but I do recommend buying it,5,https://www.amazon.com/gp/customer-reviews/LCPU02HWG2LT0C6,1NWNX44UR36WIJK,John Doe,https://www.amazon.com/gp/profile/amzn1.account.BI1CV9O3LB0S107,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 12, 2025",True,,ZNY2OR9HIU,True
3IEUY3F2OREHCNX,Could be better,And I love the color yellow too it so beautiful for all 4 seasons too.,3,https://www.amazon.com/gp/customer-reviews/47CBMA0B358F0D0,1QLXJIBJ17K4LLR,John Doe,https://www.amazon.com/gp/profile/amzn1.account.SVW8F26N7V4C6H2,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 29, 2025",False,,S8A1DTCSFH,False
DALUJG1HU62K6ZY,Could be better,Good no scratches which was suprising cuz a lot of these reviews said it did ?but it didn’t and the battery charges all the way to 100% I just wish it had a SIM card with it but it doesn’t which isn’t bad I’ll just buy one I’m just glad I didn’t get scammed,5,https://www.amazon.com/gp/customer-reviews/ALNRW34PFEIV9QC,PRDUROUTMX00TLG,John Doe,https://www.amazon.com/gp/profile/amzn1.account.R1APBNWF6FXWYD1,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 10, 2025",False,,KE6XF735FB,True
SVCSE5D2WI62E5H,iPhone,El pedido fue exitoso llegó a tiempo y están en buenas condiciones a mis niños les encantó,5,https://www.amazon.com/gp/customer-reviews/IPGHL2GBWZBVXPH,UDOM6ZAWKYKOX5Q,John Doe,https://www.amazon.com/gp/profile/amzn1.account.ORS1B4EPOQPWXZL,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 15, 2025",True,,9JF9OPJJQA,True
CRJ2B1Q7B23M3QE,Great,"The iPhone is one of the best smartphones on the market. It has a sleek design, is easy to use, and runs smoothly thanks to Apple’s iOS system. The camera takes clear and sharp photos, even in low light. Battery life is good enough for a full day of regular use.",2,https://www.amazon.com/gp/customer-reviews/I6YFO2HWN4MUFKQ,AP21WGBW492A8JN,John Doe,https://www.amazon.com/gp/profile/amzn1.account.5ZJYOCQMJXPX848,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 04, 2025",True,,RIPWUB6TV1,False
MKST4UHS3HZ28XR,nice,Highly recommend this item. It arrived quickly and was exactly as described.,4,https://www.amazon.com/gp/customer-reviews/I0RJ0TRYL5ASY0Q,87MG9AFP4S5D6W3,John Doe,https://www.amazon.com/gp/profile/amzn1.account.AFXA147QP0PX8GY,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 15, 2025",True,,N6DDPE2RZ9,False
M08V4EXJ7R1I8W2,Amazing!!!!,Super me llego nitido y soy de rd,4,https://www.amazon.com/gp/customer-reviews/N6FPZW8IJ78QGXH,WBGRCZWOEZ3OVWF,John Doe,https://www.amazon.com/gp/profile/amzn1.account.T8WREB0BARYHFGE,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 28, 2025",True,,RVKBCIZ8QR,False
77N5MLH40WHNZMQ,Just what I expected,Fantastic quality for the price. I am very impressed and satisfied.,4,https://www.amazon.com/gp/customer-reviews/E7DP5TPWIOM8N52,VN2MMMJDF6SKYBZ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.VY8VGJQUZ9MR116,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 15, 2025",True,,SOB56OVLG5,False
R5CMVI9U4GEAYO3,10/10,"It works, but I think there are better options out there.",4,https://www.amazon.com/gp/customer-reviews/V9RNAOFB299Z73W,PYFJN2Y24Y486LY,John Doe,https://www.amazon.com/gp/profile/amzn1.account.IPN8U91KQM1A393,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 18, 2025",True,,I4MICD9EYW,True
BQ1GRWIBMQV3C5J,Waste of money,The product stopped working within a week. Very frustrating experience.,5,https://www.amazon.com/gp/customer-reviews/16O4XF0APLIIMO8,25BT106YN412XY1,John Doe,https://www.amazon.com/gp/profile/amzn1.account.KYZHJB5H0YCGOPS,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 29, 2025",True,,NX245JZX5R,False
UL41JT6RSVN821W,An Excellent Renewed Choice,"I SERIOUSLY could not be happier. I was skeptical buying a refurbished phone off of Amazon, but dude… I’m SO glad I did. It’s my teenager’s first smart phone and I was terrified to spend 800+ dollars on a 13 year old boy’s first phone😂🫣 like most items, there’s good and bad reviews. But the phone came PERFECT, you can not tell it was refurbished, he still doesn’t know. I’m very very happy with my purchase, and even my husband and I will be buying our phones this way from now on.",3,https://www.amazon.com/gp/customer-reviews/5UGI1Z0RY2LPONN,9WTY9B7U4AG5IKH,John Doe,https://www.amazon.com/gp/profile/amzn1.account.SZUPI1PQ6K3O0SQ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 25, 2025",False,,A0S8IN64J2,False
BSE4TP9IZMC8127,Highly Recommend,"I love it
It fits perfectly
It’s on my phone right now",3,https://www.amazon.com/gp/customer-reviews/XR3ASN1SVVIQ3I3,4LCTYU34CDD5ETH,John Doe,https://www.amazon.com/gp/profile/amzn1.account.DQDBNDKGO8W85Z9,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 30, 2025",False,,H0GNZX2M7K,True
IZNODEJ12PUR17O,Not as described,"Llego en muy buen estado , aunque se tuvo que cambiar la batería",3,https://www.amazon.com/gp/customer-reviews/4AZC79AS8FQHSB7,9BLDE83F1NAYXVO,John Doe,https://www.amazon.com/gp/profile/amzn1.account.A66SDEB583E8WQO,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 18, 2025",False,,SZ35THGR7N,True
50AEJ0MUEUJME9L,Great product,Face ID doesn’t work on the phone because the screen was replaced with a screen that isn’t an apple part so now I can’t use the Face ID feature.,4,https://www.amazon.com/gp/customer-reviews/CLU6FDNPYA6A1SN,SBTGH5MSP77GLT6,John Doe,https://www.amazon.com/gp/profile/amzn1.account.M00TJG1SGCX7AH1,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 06, 2025",False,,GL8O78ON4N,False
FVSZI9OL5N9JTJG,Excellent Product!,I am extremely happy with this purchase. The quality is fantastic and it works perfectly.,5,https://www.amazon.com/gp/customer-reviews/C8S9M5SO5G30LRN,9XC46X469Q12RC4,John Doe,https://www.amazon.com/gp/profile/amzn1.account.PWGZ2MZPCUFP98J,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 01, 2025",False,,7L7526KPCS,True
61S67PV5A61030T,Battery Life Low,"Although the phone is in mint condition, I’m talking no cracks or scratches. No visible damage. Runs smoothly, I  transferred my other phone over it was a smooth process, although it did fail one time. Overall, runs nice and doesn’t give me trouble. My only concern was the battery life, it came at 76%. Its been almost two weeks since my purchase, no complaints except that. I switched my sim card over from my other phone too, no problems or concerns there, it shows up as unlocked. I love the Iphone 11 and it was a deal to get an extra 128gb of storage too. I just hate that I’ll have to get the battery replaced, didn’t plan on investing in this phone so soon. Because when I charge it when it gets to a low percentage, it kind of fluctuates before the percentage starts to go up and thats a little annoying. As you can see tho, it can get to full charge no issue except that. So overall, I’m happy with my purchase, its more than I expected at least.",4,https://www.amazon.com/gp/customer-reviews/N11ML34633ORSIA,L3KKZTPZBMXEPZ4,John Doe,https://www.amazon.com/gp/profile/amzn1.account.C5WH5I50K6AM6A4,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on June 08, 2025",True,,M7LOYF2UQL,True
657FFYXBPMTLD1R,Slightly Disappointing Condition for “Good” Category,A complete waste of my money. I would not recommend this to anyone.,3,https://www.amazon.com/gp/customer-reviews/POSYDULZW6RQF6Y,1JVYJHN1S4GER0O,John Doe,https://www.amazon.com/gp/profile/amzn1.account.3RYMLOVXPR3QP9G,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 05, 2025",False,,NXPTS79N48,True
18AGDNA4C9K4FW7,Waste of money,"My iPhone 6 died and was only iOS 10 so it was time to get a new phone. After much deliberation I decided to buy the Apple iPhone 11, US Version, 128GB, Green - Unlocked (Renewed) and couldn't be happier. It looks brand new, literally not one scuff mark, the battery was at 82% life but for $329.00 I got the phone, a charger (cord and block) and a clear protective case with iOS 16 installed. Way cheaper than buying new. I also liked that it's not a huge phone, 6.1 inches.

I was concerned as my old phone completely died so I wasn't sure how to get Apple ID and all on the new phone as I don't have a landline or other phone. I googled and learned to just select lost password at the Apple ID prompt, it allowed me to reset my Apple password by asking for my old phone's passcode to open.  The sim card transfer was a piece of cake too for this non techy.  I love all the new things the iPhone 11 can do, easier deleting some things, the camera is better and wide lens, more emojis for texting, etc. I haven't charged the phone at all since 6:00 AM this morning and have been playing with it, updating apps, installing, etc. and the battery is still going strong from this morning.

When you get the phone it walks you through set up which just took a few minutes. Meaning it let me enter a new password, set up my language, time zone, etc. I believe it asked about font size, etc as well, it was all easy setup - nothing really stymied me which I was grateful for.

To put it through its paces, I emailed, texted, called, received calls, took photos, surfed the net, downloaded form the App store, etc and thus far no issues and at this point I don't anticipate any.

Spending the additional $$ for the latest and supposedly greatest iPhone isn't necessary for me - and I don't have to deal with ""new"" issues the latest phones sometimes have.  In summary, I would definitely buy unlocked and renewed again.",2,https://www.amazon.com/gp/customer-reviews/RG6SB8D77855QLM,TW0C0FNE2M97AKJ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.QNTR7VCN80G6FNW,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 16, 2025",False,,IM2V581L34,False
Z1E0K8KGIEKY79M,No scratches,"The renewed iPhone 11 itself is in great condition. Battery health is at 91% and came with a screen protector. It’s been 2 weeks since setup completed and so far the phone is functioning as if it is new.

[Edited to add:  After 1 month, the screen protector cracked twice. It has protected the main screen, but it is not that durable itself. The screen protector on my old phone went a year without cracking.]

My issues are with 1) shipping and 2) setup.
1) Shipping:  Amazon said it would arrive on a specific date (3 days from time of order) and would require signature. Well, it was delivered a day early and left at the gate (that is always open), not at my house/door, and no one signed for it. The issue is that the gate is next to a public park, not secure at all and gets a fair amount of foot traffic. We had no idea they delivered it a day early and  anyone could have walked by and taken it. Normally we’d be excited about packages arriving a day early, but this was a high $ item, left in a public area. Thankfully my husband left the house to run an errand and saw it by the gate. Unknown how long it was sitting there.

2) Setup took nearly 2 weeks and at least 15 times restating the setup process. It would get a little further in the process each time, then an issue would arise or would lock up and would require to start over again. Our rural town does not have high speed internet so went into town to use Starbucks WiFi & it was not enough to do what was needed. Ended up at a friend’s house but after 2 hrs I had to leave for appointments & errands. First issue, before I could do anything, the new iPhone requires an iOS update. It took 2 hrs to update the iOS on this new phone. Then it got stuck installing it, so had to install/uninstall it 4 separate times. Ended up going on a pre planned trip to see family in a big city and the internet at their house was like night and day. I was able to do the entire setup that weekend, but still had issues & had to call Apple for help. The whole set up process was soooo frustrating, infuriating, and disappointing that it took so long and was not as easy as they make it out to be. & Im good at troubleshooting electronic issues and researching resolutions. One thing I noticed is much of the troubleshooting advice online was outdated, even on the apple help website. Hope others have an easier time with setup.",5,https://www.amazon.com/gp/customer-reviews/8QV1N68D0MJL1PY,R12IX11YYIAUH1Y,John Doe,https://www.amazon.com/gp/profile/amzn1.account.10YDGT5EWH68GO4,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 26, 2025",True,,97T10J9EOJ,True
DH1P4U18EF6BSY2,Never again,This is the best product I have ever bought. It is so easy to use and the results are amazing.,1,https://www.amazon.com/gp/customer-reviews/7B7ZF0A7DGQD884,QVUAN1G61JT2JDR,John Doe,https://www.amazon.com/gp/profile/amzn1.account.DJ5XPKGRED2330T,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on January 06, 2025",True,,A29PID46N8,False
4AO9U1ITZVI6U63,Waste of money,The item arrived damaged and the customer service has been unhelpful.,4,https://www.amazon.com/gp/customer-reviews/4CM025C2QSQ7ZHH,9NELS8VEPXGKA6U,John Doe,https://www.amazon.com/gp/profile/amzn1.account.U1YYWCI73E114V2,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 22, 2025",False,,N9Y86UBBYM,False
A7P7XDWSE8SPQFK,Just what I expected,The product stopped working within a week. Very frustrating experience.,4,https://www.amazon.com/gp/customer-reviews/51L0U3WW9EFTGO7,04BGOLWNLQ8W16U,John Doe,https://www.amazon.com/gp/profile/amzn1.account.WV44OF6IIQGEXQB,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 15, 2025",False,,BXERYT8I55,True
YXH88RQ7OT3N3PG,Looks brand new and I love it! iPhone 6 to 11,The product has exceeded my expectations. I will definitely be buying from this seller again.,5,https://www.amazon.com/gp/customer-reviews/QNZPLHU5IMZ7C5R,YKP6R1YHK651MN5,John Doe,https://www.amazon.com/gp/profile/amzn1.account.98OLTDUAFBEU4YX,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 06, 2025",False,,4XWFKFWLRJ,True
A2B0EIW2D3RMI66,Purple iPhone 11~,"The design is sleek and modern, and it performs flawlessly.",5,https://www.amazon.com/gp/customer-reviews/RLK9EMUHQTAEU38,D686ADN8GCZIEJR,John Doe,https://www.amazon.com/gp/profile/amzn1.account.ZLP3L14H8IQ4GAU,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 04, 2025",True,,NNGGM80OCR,False
U975AWEBPOFX1ZK,Apple iPhone 11 Review: A Reliable Backup That Feels Like New,Love it. Works like new. Had to restart it when I got it because the touch wasn’t working but after rebooting it worked.,5,https://www.amazon.com/gp/customer-reviews/60HOUZNE31Y4GXL,N7APGZWVLJG4WIH,John Doe,https://www.amazon.com/gp/profile/amzn1.account.YCWGSM0OLOQ19ZO,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 06, 2025",False,,0NZIWHARAN,True
7JR9PVE91AYZNNL,iPhone 11,It's an okay product. It gets the job done but nothing special.,1,https://www.amazon.com/gp/customer-reviews/F9BUDCRPIGLSXMD,HXMW0WLBQ7T4JUZ,John Doe,https://www.amazon.com/gp/profile/amzn1.account.QZ6CKVRO9CGMFNA,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 05, 2025",True,,D1VIF75SZ5,False
CH2LV7G4XK330CG,Not as described,"It was an absolutely great phone im 16 and needed one great price only thing I would say is get an otterbox case for it, phone was easy to set
Up I use boost mobile, lile i said get the otterbox all iPhones arnt very strong but the case will save you",5,https://www.amazon.com/gp/customer-reviews/LBQ6K7Y5NNFUEKL,6YPKCP79PDAXZPR,John Doe,https://www.amazon.com/gp/profile/amzn1.account.3I2J9KEE860MZHV,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 10, 2025",False,,EF6IZS8N8Q,False
APJQIZK1KYOELQ3,Just what I expected,Poor quality and bad performance. Very unhappy with this purchase.,3,https://www.amazon.com/gp/customer-reviews/QDE00SLVBAELLSP,GD4P75ACLVEJX6F,John Doe,https://www.amazon.com/gp/profile/amzn1.account.2WP8C4KBKO8PMNZ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on May 11, 2025",False,,BTQO944G7I,True
Z26OB9F8BB5BMWC,Amazing!,Just got this phone. I am using to write this review so I would have to say it works pretty well. I am very impressed that it shipped to me with no damage so for that I will have to give it a 10/10 I think it’s pretty cool can’t take a picture cause how do you take a picture of your phone with your phone,2,https://www.amazon.com/gp/customer-reviews/ITGRIX2Z10I3YXM,56B2Z8TTAQ45VFU,John Doe,https://www.amazon.com/gp/profile/amzn1.account.HLQWZBFTRW6JQZL,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 08, 2025",False,,I53MINLMDW,True
8RIWY67JM1RCZFQ,The iPhone was ok,"I love it
It fits perfectly
It’s on my phone right now",4,https://www.amazon.com/gp/customer-reviews/ATUGAPIKLKPNHBZ,W60DDYN7YJAFBA5,John Doe,https://www.amazon.com/gp/profile/amzn1.account.B6HXNB6HQ4N6M2K,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 12, 2025",False,,IXHAT8NQJY,True
4QAVB5H4G8QS6E9,Just what I expected,It's an okay product. It gets the job done but nothing special.,4,https://www.amazon.com/gp/customer-reviews/UYV36X5PYRDB2UI,KLBINRKEYEF6M7N,John Doe,https://www.amazon.com/gp/profile/amzn1.account.35Z4BBHLW4Z0JBA,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 07, 2025",False,,U5T855MLMU,False
RFISYE6CJCH7ZV3,I phone 11 refurbished excellent condition,It was really good iPhone recommend.,4,https://www.amazon.com/gp/customer-reviews/IG6TQULM0WFLIDU,PDRTBZ1DKWKD3BN,John Doe,https://www.amazon.com/gp/profile/amzn1.account.BNGPOXAKPT96CON,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on April 20, 2025",True,,Y4XMZFSE4M,False
66ROE334BCXHN26,Perfect!,And I love the color yellow too it so beautiful for all 4 seasons too.,4,https://www.amazon.com/gp/customer-reviews/UG9RVO83X43MBL7,W2XT6RZE9UKLFQI,John Doe,https://www.amazon.com/gp/profile/amzn1.account.1LJ444USPHSDQXJ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 02, 2025",True,,9OSGO2DVXS,True
BNMUAVKX1H2X25B,Good condition volume is just low,This is the best product I have ever bought. It is so easy to use and the results are amazing.,2,https://www.amazon.com/gp/customer-reviews/HI25FBVVGLPUYLW,RGWL56AFFGEO8CG,John Doe,https://www.amazon.com/gp/profile/amzn1.account.18O4D6U3KF8EUW4,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on July 22, 2025",True,,VBVVQG69VN,True
01PHRSC7JUD7QWK,Great deal,The color is completely different from the pictures. Misleading.,4,https://www.amazon.com/gp/customer-reviews/SFIYU2U18MK13FZ,0I9U6RA0N4YTC9P,John Doe,https://www.amazon.com/gp/profile/amzn1.account.CJKIUK37PPQFYZD,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 12, 2025",True,,C8F1J0AJLE,False
DMOHPB9RW99CPSR,Could be better,"Esteticamente perfecto con su cargador y cable , el unico detalle fue que la bateria estaba en 79% y no en mas de 80% como decia que deberia estar",3,https://www.amazon.com/gp/customer-reviews/HZP69DJWJFXSXL7,5J7HNTSPC5J8G8I,John Doe,https://www.amazon.com/gp/profile/amzn1.account.F55S2M6APQ6HTJO,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 25, 2025",False,,2LQ870DNH0,True
XI8WAGV8DXYVDTW,Could be better,The color is completely different from the pictures. Misleading.,5,https://www.amazon.com/gp/customer-reviews/9YTCHCJ9PCKBO2I,Q2OKOUBB6537BTB,John Doe,https://www.amazon.com/gp/profile/amzn1.account.AJGEEW3J0EL93VJ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on February 03, 2025",False,,R0GIM4LFSY,True
ERHGJFSJLMRRBNI,Phone,Face ID doesn’t work on the phone because the screen was replaced with a screen that isn’t an apple part so now I can’t use the Face ID feature.,4,https://www.amazon.com/gp/customer-reviews/B4S57T6WIVZK1QP,CWXOT4H6YKQ9OSK,John Doe,https://www.amazon.com/gp/profile/amzn1.account.QHXIR3SCLSVLBI6,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,750,750_SX48_.jpg",[],[],"Reviewed in the United States on March 22, 2025",True,,PZP3UOIW4O,True
